slug,domain,primary_segment,primary_pocket,primary_team,sha256,source_path
marketing-channel-performance-synthesis,marketing,create,brandos,t08,aef041d3a657483b9ba2a9cc7d433ccd2359b98bfc2a7b28f1c16b04ce008655,.bob/skills/marketing-channel-performance-synthesis/SKILL.md
marketing-chief-marketing-officer-advisor,marketing,sell,revenueos,integration,ba2dfbdb8c27ff285d8c2755a83efaf3dbf9178e9d059a994176143d6c2442c9,.bob/skills/marketing-chief-marketing-officer-advisor/SKILL.md
marketing-competitive-marketing-analyst,marketing,sell,revenueos,integration,a4ebd2164153a41a5cefa48392920366f910400562e88bd1f3eb9287cd7d149e,.bob/skills/marketing-competitive-marketing-analyst/SKILL.md
marketing-competitive-message-synthesis,marketing,sell,revenueos,t03,b8c90be459ee2f97d9fae3ff49e258f39126da2d7de38e249f14f338530a2b02,.bob/skills/marketing-competitive-message-synthesis/SKILL.md
marketing-consent-eligibility-check,marketing,sell,revenueos,t03,91d7c6aa1d58e4c79cd8d64955963cfdb0b19dc281b33683cf9587f4b930b741,.bob/skills/marketing-consent-eligibility-check/SKILL.md
marketing-content-claims-review,marketing,sell,revenueos,assurance,40fbc55948deeb7cb54bde848d1da55120ed74d57d9180fa5a66b6641bd5300d,.bob/skills/marketing-content-claims-review/SKILL.md
marketing-content-planner,marketing,sell,revenueos,integration,5c2a6dea24399c6496bf4efff294d128ccc6d7a3cbe7005a7170aa72edd29cd2,.bob/skills/marketing-content-planner/SKILL.md
marketing-content-reuse-eligibility,marketing,sell,revenueos,t03,0b847c7b62fc186951761842528a60fc31870ea9d0cefc63050285d6b913a062,.bob/skills/marketing-content-reuse-eligibility/SKILL.md
marketing-content-seo-specialist,marketing,sell,revenueos,integration,b03ef45efca00707f0a8dafb6da247816f2347eff64d143917924a987aad6fc8,.bob/skills/marketing-content-seo-specialist/SKILL.md
marketing-content-strategist,marketing,create,creatoros,t02,24c6560ade37ab46f93372dedf3121d0a8caeeca68363cfc2dc3e90c13e67461,.bob/skills/marketing-content-strategist/SKILL.md
marketing-conversion-optimization-specialist,marketing,sell,revenueos,integration,0cfb4cbc724c9350431b48e6c7a7f07974503355f7ab7bd11e96786ea7cdbf23,.bob/skills/marketing-conversion-optimization-specialist/SKILL.md
marketing-copywriter,marketing,sell,revenueos,integration,53024d3dc41fa74803423e9f2ca2cd5b418f178af6a2594c19603fb704d11a95,.bob/skills/marketing-copywriter/SKILL.md
marketing-customer-advocacy-qualification,marketing,sell,revenueos,t03,7aa8cff4156dfce196feb6c0f4f4ead1455de3d3b5e716cde22c7ffd2ba70365,.bob/skills/marketing-customer-advocacy-qualification/SKILL.md
marketing-customer-researcher,marketing,sell,revenueos,t07,272b3ebc6e2ab22a38970a04a6d79150c4ca484225e8563fa4dbbc56566c8054,.bob/skills/marketing-customer-researcher/SKILL.md
marketing-demand-generation-strategist,marketing,sell,revenueos,t03,109face2bca702ecc1846ca7ded419b6dc4d2301226cb7952712ca384cddf9b2,.bob/skills/marketing-demand-generation-strategist/SKILL.md
marketing-distribution-strategy,marketing,sell,revenueos,t02,ee237314f683f5c75d3bfe9944e5b5e8651e29e7b66e59e9038ab8e05f804922,.bob/skills/marketing-distribution-strategy/SKILL.md
marketing-editorial-strategist,marketing,create,mediaos,t02,68010bd0f10c20d3fcba267f165ae76dc30431d6e2775e91b0948079fd084770,.bob/skills/marketing-editorial-strategist/SKILL.md
marketing-email-marketing-specialist,marketing,sell,revenueos,integration,d864d19dfd8899f6f5edd1a2cbf3be34a75907a0b12a18a567cfb0c0259f81ca,.bob/skills/marketing-email-marketing-specialist/SKILL.md
marketing-event-marketing-strategist,marketing,sell,revenueos,integration,0d70aa911f709ee2ae07d2112520613d9c9f127e2aa21ac0d1ee931290f6df19,.bob/skills/marketing-event-marketing-strategist/SKILL.md
marketing-event-readiness-checklist,marketing,sell,revenueos,integration,37479cb23dc4d8c7cd6219068ee97709784697f59eb8fa6d1c7975985dff7664,.bob/skills/marketing-event-readiness-checklist/SKILL.md
marketing-event-strategy-operations,marketing,sell,revenueos,integration,7c5b846eabd4885289dd76a8ed3981bb8bf581aa3d4b60b9ea86bba334056b9e,.bob/skills/marketing-event-strategy-operations/SKILL.md
marketing-executive-communication-draft,marketing,sell,revenueos,t03,35d6db724bb8be0e81f627229336c4e22f0800e2103539e519d3e0a8954a8cd1,.bob/skills/marketing-executive-communication-draft/SKILL.md
marketing-growth-marketing-strategist,marketing,sell,revenueos,integration,1c787dc3d953abbaca16f174bfedd94d461906fcf90abb9dd066c7259444fef6,.bob/skills/marketing-growth-marketing-strategist/SKILL.md
marketing-keyword-researcher,marketing,sell,revenueos,integration,d32ec659961ac1bb4e491e412bde585372e4c5afdabc965ed941b971ffbf9814,.bob/skills/marketing-keyword-researcher/SKILL.md
marketing-landing-page-copywriter,marketing,sell,revenueos,integration,bbbd436718c4e2edb2b18215d442a760f9f4ebe6261720ea1515265ab2d8ece0,.bob/skills/marketing-landing-page-copywriter/SKILL.md
marketing-launch-marketing-strategist,marketing,sell,revenueos,integration,0288b9653877ee6663232b4c951a31f35f1653285636e953d72ee705fe6e244b,.bob/skills/marketing-launch-marketing-strategist/SKILL.md
marketing-lead-quality-review,marketing,sell,revenueos,assurance,6388291c8cfb6f94904f0058d172ae6e0188faf5e9b4f1b6dc0412b2d6e388d5,.bob/skills/marketing-lead-quality-review/SKILL.md
marketing-lifecycle-marketing-specialist,marketing,sell,revenueos,integration,af72e29303c20fecf3a5ca5bd48ff96ec79afb30f3efaa55f29486353cc6ab6b,.bob/skills/marketing-lifecycle-marketing-specialist/SKILL.md
marketing-market-research-analyst,marketing,sell,revenueos,t01,54f861fcce3f10ce657392789665ad0b33301624be47744044977df13285ebf2,.bob/skills/marketing-market-research-analyst/SKILL.md
marketing-market-research-synthesis,marketing,sell,revenueos,t03,39817d67c1a2b511cdd4a07f5a97a9c4156e725e6536d2566db34c8dee671070,.bob/skills/marketing-market-research-synthesis/SKILL.md
marketing-marketing-operations-data-quality,marketing,sell,revenueos,assurance,ed77a80d8dc0d1d7347d85a3abe3025aa813594a33de16001da70556adbeaf69,.bob/skills/marketing-marketing-operations-data-quality/SKILL.md
marketing-messaging-strategist,marketing,create,brandos,t03,6342ac5de972a88be5b389f0b32ba0f1cdda67e9518d9ad5033cef490881caf5,.bob/skills/marketing-messaging-strategist/SKILL.md
marketing-nurture-journey-quality-check,marketing,sell,revenueos,assurance,ad0c08ddebea102505489e3ba26552ffacff703d37b5c46f5786d67c87a63913,.bob/skills/marketing-nurture-journey-quality-check/SKILL.md
marketing-orchestrator,marketing,sell,revenueos,integration,0b654390ae7337dd48ada17a75e294cb462b6b78d2f20465fc62153330f3abb1,.bob/skills/marketing-orchestrator/SKILL.md
marketing-paid-media-anomaly-review,marketing,create,brandos,assurance,6db33d93b7ad51e273d8ee86b3e5752c64e82e4c745bbe687c7a5a25db174c29,.bob/skills/marketing-paid-media-anomaly-review/SKILL.md
marketing-paid-search-specialist,marketing,sell,revenueos,integration,50494448468bbb50366415cab1e4b4829f0a9472de33406e2ae0e81390e21b87,.bob/skills/marketing-paid-search-specialist/SKILL.md
marketing-paid-social-strategist,marketing,create,creatoros,integration,ce411d3b51bbd3202a62db729a696530d5a78b734f3493fd2dc244b19ea16c58,.bob/skills/marketing-paid-social-strategist/SKILL.md
marketing-partner-marketing-readiness,marketing,sell,revenueos,t03,d01f181cfa07bb3c76fd1d11fb9dd72ff06344074e8f4be734ed77844366c86d,.bob/skills/marketing-partner-marketing-readiness/SKILL.md
marketing-performance-marketing-analyst,marketing,sell,revenueos,integration,a982ea2cabb56e31aed2b9888c4e63d4c78520fda5ddf23bd1b2ab42027f0043,.bob/skills/marketing-performance-marketing-analyst/SKILL.md
marketing-persona-researcher,marketing,sell,revenueos,integration,fede4c04a9b5045edfab07d021191de4d281ab608e76e2e83ee50e3e6ea7d263,.bob/skills/marketing-persona-researcher/SKILL.md
marketing-positioning-strategist,marketing,sell,revenueos,t02,34597d55871c153929ff7a053b64ba3b00892f04b1b9f586184bee5096765a37,.bob/skills/marketing-positioning-strategist/SKILL.md
marketing-pr-issue-triage,marketing,sell,revenueos,t03,01681e450a772cb74715ed3579af8f11e801182654fd2995cdb0b6cd2f97be5c,.bob/skills/marketing-pr-issue-triage/SKILL.md
marketing-product-marketing-manager,marketing,create,creatoros,integration,abe374f7d20a718e08acb561db3d8f176cd3701dda5fcdf8471633b9d4931cf3,.bob/skills/marketing-product-marketing-manager/SKILL.md
marketing-quality-reviewer,marketing,sell,revenueos,assurance,6fd7d92fc34c0058e224ac17c502127b2775d918bb567db0cd11541b5367d665,.bob/skills/marketing-quality-reviewer/SKILL.md
marketing-seo-content-brief,marketing,sell,revenueos,t03,c2fc7fa6c7686995c9ee790529fb9319512c0fe89e890a6258ebdcba96860aff,.bob/skills/marketing-seo-content-brief/SKILL.md
marketing-seo-strategist,marketing,sell,revenueos,integration,7795cadd1c57ad93f6455aa4ab059281b922648746b56095b92077fa4f6c3732,.bob/skills/marketing-seo-strategist/SKILL.md
marketing-social-risk-monitoring,marketing,sell,revenueos,t03,8536055762fd050e02a7a2ea265bd528ddb75a0e567c42afa5265e4cb09551d3,.bob/skills/marketing-social-risk-monitoring/SKILL.md
marketing-strategist,marketing,sell,revenueos,integration,efdcc9de738441d19fdc7759a151b76d288076aa936aaa608727d5b840776c3e,.bob/skills/marketing-strategist/SKILL.md
marketing-technical-copywriter,marketing,sell,revenueos,integration,836835012e1c1767b6f5e69272974bf08df133731e0bf945c62fed21b6db2226,.bob/skills/marketing-technical-copywriter/SKILL.md
marketing-technical-seo-analyst,marketing,sell,revenueos,integration,8d8fe0d4c5978e9221a212721fec3e49ffa2617bddc818aed7336876a4da170e,.bob/skills/marketing-technical-seo-analyst/SKILL.md
marketing-webinar-follow-up-preparation,marketing,sell,revenueos,integration,921b0688ac46ee7591fb86650bcda89061dc09f980b540e41fd957eec8edb0a8,.bob/skills/marketing-webinar-follow-up-preparation/SKILL.md
mask_rotoscope_plan,shared-execution,make,innovationos,integration,e201015aafa9c4072096574c4a36d353c7847cb4e8eea6420ee5b261e0f4b22e,.bob/skills/mask_rotoscope_plan/SKILL.md
master-comedian-joke-writer,shared-execution,create,mediaos,t01,004102f462b72e4f82a6b3d8999a0af6647d4773542548fd9202507e1f95d835,.bob/skills/master-comedian-joke-writer/SKILL.md
master-developer,shared-execution,create,studioos,assurance,14a09d1663929c52e9923f06b285e19f2bc964753f0a51e5ce70a9d17a0361dd,.bob/skills/master-developer/SKILL.md
master-orchestrator,shared-execution,run,pmoos,integration,0e4240075450f63bb1ea75fd3f291075080da52816093033e4475fd908e1832d,.bob/skills/master-orchestrator/SKILL.md
master-quality-gate,shared-execution,make,researchos,assurance,b39ce2a6b4c3cd8b0ed87168ad36255df92c9439d93ae07ef7adf0290a4d7908,.bob/skills/master-quality-gate/SKILL.md
master-storytelling,shared-execution,create,creatoros,t01,c89d47db9c0719f2b7796bf16f681aa3d698be9affb8f4ee81f6d2686bb032a8,.bob/skills/master-storytelling/SKILL.md
master_qc,shared-execution,make,innovationos,integration,542c7ec4099fe3873773415613bb498cec8942a8c50cf372c322ff0a81fbf49f,.bob/skills/master_qc/SKILL.md
mastery-review,shared-execution,learn,educationos,assurance,3152903585436c5dc53fbede0ac23f15fffcacb2e49d465e7cd740f65b2b8f69,.bob/skills/mastery-review/SKILL.md
math-science-problem-coach,shared-execution,make,labos,assurance,836bafcb4dcbaa7696b05f1d060bc1bfc5b13af18355146e90b5541476612042,.bob/skills/math-science-problem-coach/SKILL.md
media-accessibility-localization,media,create,mediaos,assurance,0e8b4d0edf40c5746fa9fced1ec30c2eb6c6991afd80e83e5a17812097e68d68,.bob/skills/media-accessibility-localization/SKILL.md
media-accessibility-specialist,media,create,mediaos,integration,9cce9bc188fa7045b9301a57c6ae6c5a87297cde08b696fbfda8478bb1ff1b3d,.bob/skills/media-accessibility-specialist/SKILL.md
media-animation-workflow-specialist,media,create,mediaos,integration,8f42f6c5fb9f6cc876ac3288af119e39d14f39545f738fa9622448144924e672,.bob/skills/media-animation-workflow-specialist/SKILL.md
media-captioning-specialist,media,create,mediaos,integration,29865598178ef39d9c4371ec5cc2198bc30b6d7af14420ae94881acf0e87aa38,.bob/skills/media-captioning-specialist/SKILL.md
media-casting-research-specialist,media,create,mediaos,t03,9ea25bb3354215997a6a58fa00fdeb7279bec46245a2c7c7aba6f5501b5ae46b,.bob/skills/media-casting-research-specialist/SKILL.md
media-character-development-specialist,media,create,mediaos,integration,d940fedc40d261c0cee65a56981bdfecc670c5fbc49f1949143a6f08f307d1cc,.bob/skills/media-character-development-specialist/SKILL.md
media-cinematography-planner,media,create,mediaos,integration,301dc431677c382ac95d83813e8c00f1786644477da9ecc1496ced95c71be824,.bob/skills/media-cinematography-planner/SKILL.md
media-content-capture,media,create,mediaos,integration,8a9e8bb101c9654716b5b6cfc69e73abb41cc86f94429460e5ab0490d3f5a8a2,.bob/skills/media-content-capture/SKILL.md
media-content-performance-review,media,create,mediaos,assurance,c6632f62b8a7d93433931fc0947f32518b803656e00e93fe7efc88cd544d0fe7,.bob/skills/media-content-performance-review/SKILL.md
media-correction-takedown-governance,media,create,mediaos,assurance,1070bc95e3114b2b7f099607bfedbb66e85aa7c741bf41d2a2f51aba5185763b,.bob/skills/media-correction-takedown-governance/SKILL.md
media-costume-concept-specialist,media,create,mediaos,integration,78a25c72a1135ff653efcd7506648a7d86aa5641cd560ba27b142bee6fb75bff,.bob/skills/media-costume-concept-specialist/SKILL.md
media-creative-briefing,media,create,mediaos,integration,95ce2a75fd43304c03ce37d327c113ca3aa887143487ae95ded0313b1ff166e9,.bob/skills/media-creative-briefing/SKILL.md
media-creative-director,media,create,mediaos,integration,3bc304982144e204b1ac8c4eec51e52d260f96aa2cbb05beb22dc260cd7a56d0,.bob/skills/media-creative-director/SKILL.md
media-dialogue-specialist,media,create,mediaos,integration,92fba13f7b5874c40d3526d7eabe6dc41985d9548738fc6965b96e23a4b335bf,.bob/skills/media-dialogue-specialist/SKILL.md
media-distribution-packaging,media,create,mediaos,assurance,fd784aba5260ba6cb4d4f6c3984534ee038f6139fbac82ee9a479cf20cd05e31,.bob/skills/media-distribution-packaging/SKILL.md
media-distribution-preparation-specialist,media,create,mediaos,t07,93e022b6fb0d3a0b635be47fb05d89e5d74f02266f5cd3019900e292a39d3c83,.bob/skills/media-distribution-preparation-specialist/SKILL.md
media-editorial-fact-checking,media,create,mediaos,integration,d8d99cccf055230af5127603cb117a9b90f82824264e93f1c940a06a4d3e0bc5,.bob/skills/media-editorial-fact-checking/SKILL.md
media-executive-producer,media,create,mediaos,integration,48baf48a8b89a2fc84d797da2edfca939002a71af8f8c6d278723b07b43b2f6a,.bob/skills/media-executive-producer/SKILL.md
media-location-researcher,media,create,mediaos,integration,9be51a1e09f3d2bca82d7b0ddc079a2c99bb489b5ecdfbaaff1aa621565bbe43,.bob/skills/media-location-researcher/SKILL.md
media-mastering-quality-control,media,create,mediaos,assurance,7292329bd024e081b2859289abd776b6a07d0dec9fdeb875839b280cf5e02051,.bob/skills/media-mastering-quality-control/SKILL.md
media-media-asset-management,media,create,mediaos,integration,0c7328347a538139ddb49d90e15e24c37cb6f4880c01a037aa6e6e347095059d,.bob/skills/media-media-asset-management/SKILL.md
media-music-supervision-planner,media,create,mediaos,integration,c19545ba968072e3679ab69736c7b3902859e96e5e63b643dd559a1af7df3352,.bob/skills/media-music-supervision-planner/SKILL.md
media-narrative-designer,media,create,mediaos,integration,626c42761ca064debf9cb52d39dc78f1d148d0452008735eb00e6695c8862929,.bob/skills/media-narrative-designer/SKILL.md
media-orchestrator,media,create,mediaos,integration,2e1ce04fe25bdda5dcdfb0bf4becdf88d0675aeeec57c0c719772ee16f31f9e7,.bob/skills/media-orchestrator/SKILL.md
media-post-production-editing,media,create,mediaos,integration,62711ee71aa284ce560d4d8d5a931dec62a421c9c63a7f919b95b026b2ef4b1b,.bob/skills/media-post-production-editing/SKILL.md
media-post-production-planner,media,create,studioos,t06,1dd37cd07c796baf857e72087c975f084577a6bb66d968ccb6847d2067039209,.bob/skills/media-post-production-planner/SKILL.md
media-producer,media,create,mediaos,integration,ab88ed91c1b27f470c4c9ea589f11da2a4727b40c0a39f6a035243362e40a856,.bob/skills/media-producer/SKILL.md
media-production-coordinator,media,create,mediaos,integration,5daa7f7c781721d467d52a283af5f9855ff5d2458151fbd5361df4e45e69924a,.bob/skills/media-production-coordinator/SKILL.md
media-production-designer,media,create,mediaos,integration,124e5c065c2c1cc72e4449c1dc41544f183d49a8aba7bdf779ba0fb91b9e161a,.bob/skills/media-production-designer/SKILL.md
media-production-scheduling,media,create,mediaos,integration,43d0bca89968131effeac47ec776c029d46a73853d2e13a759c94872f0f2cd03,.bob/skills/media-production-scheduling/SKILL.md
media-provenance-tracking,media,create,mediaos,integration,d0667c3531dd82d2dd6e8dc873f9488e1c4cc94a3a9ce8964fe25a84ee970716,.bob/skills/media-provenance-tracking/SKILL.md
media-release-management,media,create,mediaos,integration,57d4afcce0ebefd7ba3ca7d1092f547419516dcc13be54fed27454575d3e7711,.bob/skills/media-release-management/SKILL.md
media-rights-clearance,media,create,mediaos,integration,5a51c6bc6aa82e8a0cd8b2074c1c5598790cac18faa91e3651ef627f22ab7653,.bob/skills/media-rights-clearance/SKILL.md
media-safety-risk-planning,media,create,mediaos,assurance,35db5c0d7a063cb27675ffe80bf369455775914098e0ba9fd2414007499cba6b,.bob/skills/media-safety-risk-planning/SKILL.md
media-scene-designer,media,create,mediaos,integration,14e4364d2b45a609f16485015b9a4e4a4df216fe10d534cdc5455815c72cfe45,.bob/skills/media-scene-designer/SKILL.md
media-screenwriter,media,create,mediaos,integration,ea1d3031376c6c731d8b32740e7249464cdf082e537c5e8116284a646f63de1a,.bob/skills/media-screenwriter/SKILL.md
media-script-analyst,media,create,mediaos,integration,85da3e09898a8c1974376fa65c9983d0cbebf204d94bbbcbae858f5bee49f9bf,.bob/skills/media-script-analyst/SKILL.md
media-script-editor,media,create,mediaos,integration,317823be9ffc5204d26d010d56befcd4cca94c8d7d322af40636cababe15ff2c,.bob/skills/media-script-editor/SKILL.md
media-shot-planner,media,create,mediaos,integration,4482187c4e94ed9e25b3ec62f66dbf4d84d0324279ea2ac32a5dc3f7ad22437b,.bob/skills/media-shot-planner/SKILL.md
media-sound-design-planner,media,create,mediaos,integration,f204596379e0b18a6536fbd33e6359e6320c5361c7a634d92ab7e574088f8102,.bob/skills/media-sound-design-planner/SKILL.md
media-story-editor,media,create,mediaos,t04,26bd7442e3b4b208e9236f7738650db5245b92ea28f73e83ba920f7cc054d415,.bob/skills/media-story-editor/SKILL.md
media-story-producer,media,create,mediaos,t04,09e06dc3e422abf54aedfeb47363d7342faa73783ee3636eff7dc8374f1e3266,.bob/skills/media-story-producer/SKILL.md
media-storyboard-specialist,media,create,mediaos,integration,872f01e77431f4e3b1c99ad42ee882df341e94552b9d3af627550abc146a229e,.bob/skills/media-storyboard-specialist/SKILL.md
media-vfx-workflow-specialist,media,create,mediaos,integration,cdc5bb2772941d3dc8d576c22b4393d5ab982746079f4ca57a83e98d5311db9c,.bob/skills/media-vfx-workflow-specialist/SKILL.md
